ticker,date,n_tweets,sent_index
BAC,2014-06-29,2,1.0
BAC,2014-06-30,21,-0.2
BAC,2014-07-01,51,0.2
BAC,2014-07-02,50,0.3
BAC,2014-07-03,35,0.0
BAC,2014-07-04,10,0.1
BAC,2014-07-05,2,-0.5
BAC,2014-07-06,6,0.16666666666666666
BAC,2014-07-07,34,0.3
BAC,2014-07-08,31,-0.1
BAC,2014-07-09,50,0.2
BAC,2014-07-10,37,-0.2
BAC,2014-07-11,24,0.2
BAC,2014-07-12,25,0.2
BAC,2014-07-13,1,0.0
BAC,2014-07-14,46,0.3
BAC,2014-07-15,46,0.5
BAC,2014-07-16,75,0.2
BAC,2014-07-17,31,0.3
BAC,2014-07-18,44,0.3
BAC,2014-07-19,10,0.0
BAC,2014-07-20,1,-1.0
BAC,2014-07-21,32,0.1
BAC,2014-07-22,23,0.0
BAC,2014-07-23,33,0.2
BAC,2014-07-24,19,-0.3
BAC,2014-07-25,37,0.1
BAC,2014-07-26,7,0.42857142857142855
BAC,2014-07-28,13,0.0
BAC,2014-07-29,50,-0.3
BAC,2014-07-30,26,0.1
BAC,2014-07-31,61,0.2
BAC,2014-08-01,33,0.2
BAC,2014-08-02,14,0.1
BAC,2014-08-03,14,0.3
BAC,2014-08-04,17,0.2
BAC,2014-08-05,13,0.4
BAC,2014-08-06,61,0.3
BAC,2014-08-07,38,-0.2
BAC,2014-08-08,33,0.2
BAC,2014-08-09,2,0.0
BAC,2014-08-10,2,0.5
BAC,2014-08-11,18,0.0
BAC,2014-08-12,27,-0.1
BAC,2014-08-13,26,0.0
BAC,2014-08-14,44,0.0
BAC,2014-08-15,19,0.1
BAC,2014-08-16,1,0.0
BAC,2014-08-17,1,0.0
BAC,2014-08-18,21,0.4
BAC,2014-08-19,35,0.3
BAC,2014-08-20,57,-0.2
BAC,2014-08-21,19,0.0
BAC,2014-08-22,39,0.0
BAC,2014-08-24,7,-0.14285714285714285
BAC,2014-08-25,63,0.0
BAC,2014-08-26,73,0.1
BAC,2014-08-27,25,0.2
BAC,2014-08-28,51,0.0
BAC,2014-08-29,14,0.1
BAC,2014-08-30,6,0.3333333333333333
BAC,2014-08-31,6,0.16666666666666666
BAC,2014-09-01,10,-0.1
BAC,2014-09-02,27,0.4
BAC,2014-09-03,37,0.0
BAC,2014-09-04,27,0.1
BAC,2014-09-05,44,-0.1
BAC,2014-09-06,1,0.0
BAC,2014-09-08,57,0.3
BAC,2014-09-09,48,0.0
BAC,2014-09-10,41,0.2
BAC,2014-09-11,34,0.4
BAC,2014-09-12,44,0.3
BAC,2014-09-13,20,-0.1
BAC,2014-09-14,14,0.2
BAC,2014-09-15,58,0.0
BAC,2014-09-16,21,0.1
BAC,2014-09-17,52,0.1
BAC,2014-09-18,50,0.3
BAC,2014-09-19,61,0.0
BAC,2014-09-20,6,0.5
BAC,2014-09-21,4,0.0
BAC,2014-09-22,52,-0.1
BAC,2014-09-23,55,-0.1
BAC,2014-09-24,57,0.4
BAC,2014-09-25,33,0.1
BAC,2014-09-26,54,-0.1
BAC,2014-09-27,8,0.0
BAC,2014-09-28,6,0.16666666666666666
BAC,2014-09-29,12,0.4
BAC,2014-09-30,45,0.4
BAC,2014-10-01,27,-0.1
BAC,2014-10-02,41,-0.2
BAC,2014-10-03,58,0.1
BAC,2014-10-04,5,0.0
BAC,2014-10-05,10,0.2
BAC,2014-10-06,35,0.0
BAC,2014-10-07,14,0.2
BAC,2014-10-08,45,0.3
BAC,2014-10-09,52,0.2
BAC,2014-10-10,29,0.6
BAC,2014-10-11,7,0.14285714285714285
BAC,2014-10-12,19,-0.1
BAC,2014-10-13,26,0.1
BAC,2014-10-14,50,0.3
BAC,2014-10-15,89,-0.1
BAC,2014-10-16,52,0.3
BAC,2014-10-17,27,0.0
BAC,2014-10-18,12,-0.3
BAC,2014-10-19,8,-0.25
BAC,2014-10-20,23,0.0
BAC,2014-10-21,55,0.2
BAC,2014-10-22,34,0.1
BAC,2014-10-23,75,-0.2
BAC,2014-10-24,63,-0.2
BAC,2014-10-25,4,0.25
BAC,2014-10-27,49,0.1
BAC,2014-10-28,49,0.5
BAC,2014-10-29,58,0.0
BAC,2014-10-30,39,0.1
BAC,2014-10-31,47,-0.1
BAC,2014-11-05,27,0.1
BAC,2015-01-27,30,0.1
BAC,2015-01-28,30,0.7
BAC,2015-01-29,68,0.2
BAC,2015-01-30,119,-0.4
BAC,2015-01-31,8,-0.125
BAC,2015-02-01,28,0.0
BAC,2015-02-02,49,0.0
BAC,2015-02-03,65,0.2
BAC,2015-02-04,30,0.2
BAC,2015-02-05,48,-0.2
BAC,2015-02-06,64,0.3
BAC,2015-02-07,21,0.2
BAC,2015-02-08,10,0.4
BAC,2015-02-09,25,-0.1
BAC,2015-02-10,47,0.7
BAC,2015-02-11,55,-0.1
BAC,2015-02-12,44,-0.1
BAC,2015-02-13,51,0.4
BAC,2015-02-14,7,0.2857142857142857
BAC,2015-02-15,6,0.3333333333333333
BAC,2015-02-16,5,-0.6
BAC,2015-02-17,53,-0.2
BAC,2015-02-18,36,-0.2
BAC,2015-02-19,43,0.3
BAC,2015-02-20,29,0.3
BAC,2015-02-21,26,-0.1
BAC,2015-02-22,3,0.0
BAC,2015-02-23,26,0.2
BAC,2015-02-24,37,0.1
BAC,2015-02-25,55,0.0
BAC,2015-02-26,69,-0.1
BAC,2015-02-27,52,-0.2
BAC,2015-02-28,2,0.0
BAC,2015-03-02,55,0.3
BAC,2015-03-03,49,0.0
BAC,2015-03-04,63,-0.3
BAC,2015-03-05,55,0.0
BAC,2015-03-06,57,0.1
BAC,2015-03-07,14,0.0
BAC,2015-03-08,8,-0.125
BAC,2015-03-09,58,0.3
BAC,2015-03-10,38,-0.2
BAC,2015-03-11,70,0.1
BAC,2015-03-12,63,-0.2
BAC,2015-03-13,52,0.6
BAC,2015-03-14,11,0.0
BAC,2015-03-15,12,0.1
BAC,2015-03-16,43,0.0
BAC,2015-03-17,26,0.0
BAC,2015-03-18,40,-0.2
BAC,2015-03-19,57,0.2
BAC,2015-03-20,53,-0.2
BAC,2015-03-21,1,-1.0
BAC,2015-03-22,4,0.25
BAC,2015-03-23,52,-0.1
BAC,2015-03-24,48,0.3
BAC,2015-03-25,61,0.2
BAC,2015-03-26,50,0.1
BAC,2015-03-27,61,-0.2
BAC,2015-03-28,21,0.1
BAC,2015-03-29,19,0.0
BAC,2015-03-30,26,0.2
BAC,2015-03-31,44,0.0
BAC,2015-04-01,13,0.1
BAC,2015-04-02,41,0.0
BAC,2015-04-03,5,0.0
BAC,2015-04-05,1,1.0
BAC,2015-04-06,59,0.1
BAC,2015-04-07,60,0.1
BAC,2015-04-08,52,0.0
BAC,2015-04-09,35,0.0
BAC,2015-04-10,22,-0.1
BAC,2015-04-11,10,0.4
BAC,2015-04-12,14,0.1
BAC,2015-04-13,40,-0.1
BAC,2015-04-14,59,0.3
BAC,2015-04-15,71,0.2
BAC,2015-04-16,89,0.1
BAC,2015-04-17,42,0.3
BAC,2015-04-18,16,-0.1
BAC,2015-04-19,2,0.0
BAC,2015-04-20,54,-0.1
BAC,2015-04-21,58,0.2
BAC,2015-04-22,41,0.1
BAC,2015-04-23,58,0.0
BAC,2015-04-24,72,0.2
BAC,2015-04-25,27,0.1
BAC,2015-04-26,12,0.2
BAC,2015-04-27,18,0.0
BAC,2015-04-28,55,-0.1
BAC,2015-04-29,54,0.2
BAC,2015-04-30,56,0.1
BAC,2015-05-01,51,0.2
BAC,2015-05-02,1,-1.0
BAC,2015-05-03,6,0.16666666666666666
BAC,2015-05-04,42,0.1
BAC,2015-05-05,58,0.5
BAC,2015-05-06,37,-0.1
BAC,2015-05-07,37,0.2
BAC,2015-05-08,41,0.1
BAC,2015-05-09,12,0.4
BAC,2015-05-10,13,0.1
BAC,2015-05-11,26,-0.1
BAC,2015-05-12,41,0.0
BAC,2015-05-13,22,0.1
BAC,2015-05-14,53,0.4
BAC,2015-05-15,36,-0.1
BAC,2015-05-16,15,0.3
BAC,2015-05-17,5,0.6
BAC,2015-05-18,10,0.2
BAC,2015-05-19,49,0.3
BAC,2015-05-20,33,0.1
BAC,2015-05-21,37,0.1
BAC,2015-05-22,38,0.3
BAC,2015-05-23,3,-0.3333333333333333
BAC,2015-05-26,36,0.1
BAC,2015-05-27,19,0.2
BAC,2015-05-28,40,0.3
BAC,2015-05-29,17,0.1
BAC,2015-05-30,11,0.2
BAC,2015-05-31,13,0.1
BAC,2015-06-01,28,0.2
BAC,2015-06-02,23,0.1
BAC,2015-06-03,71,0.1
BAC,2015-06-04,24,0.2
BAC,2015-06-05,49,0.2
BAC,2015-06-08,35,0.4
BAC,2015-06-09,35,0.1
BAC,2015-06-10,44,0.3
BAC,2015-06-11,52,0.0
BAC,2015-06-13,3,0.0
BAC,2015-06-14,11,0.1
BAC,2015-06-15,32,0.2
BAC,2015-06-16,14,0.0
BAC,2015-06-17,55,0.0
BAC,2015-06-18,52,0.3
BAC,2015-06-19,40,0.1
BAC,2015-06-20,9,-0.2222222222222222
BAC,2015-06-21,8,0.0
BAC,2015-06-22,19,-0.1
BAC,2015-06-23,53,-0.2
BAC,2015-06-24,46,0.0
BAC,2015-06-25,54,0.1
BAC,2015-06-26,29,-0.2
BAC,2015-06-27,5,0.2
BAC,2015-06-28,4,0.25
BAC,2015-06-29,51,-0.1
BAC,2015-06-30,24,0.2
BAC,2015-07-01,47,0.0
BAC,2015-07-02,1,0.0
BAC,2015-07-03,12,0.1
BAC,2015-07-04,6,0.5
BAC,2015-07-05,8,0.0
BAC,2015-07-06,30,-0.1
BAC,2015-07-07,32,0.2
BAC,2015-07-08,27,0.0
BAC,2015-07-09,35,-0.1
BAC,2015-07-10,41,0.5
BAC,2015-07-11,8,0.125
BAC,2015-07-12,9,0.0
BAC,2015-07-13,61,0.6
BAC,2015-07-14,93,-0.1
BAC,2015-07-15,103,0.6
BAC,2015-07-16,81,0.2
BAC,2015-07-17,107,0.4
BAC,2015-07-18,11,0.3
BAC,2015-07-19,40,0.1
BAC,2015-07-20,75,0.3
BAC,2015-07-21,52,0.2
BAC,2015-07-22,157,0.3
BAC,2015-07-23,38,0.3
BAC,2015-07-24,2,0.0
BAC,2015-10-21,47,0.0
BAC,2015-10-22,47,0.3
BAC,2015-10-23,46,0.1
BAC,2015-10-24,8,0.25
BAC,2015-10-25,4,0.0
BAC,2015-10-26,41,-0.1
BAC,2015-10-27,19,-0.3
BAC,2015-10-28,27,0.1
BAC,2015-10-29,48,0.2
BAC,2015-10-30,37,0.0
BAC,2015-10-31,30,0.1
BAC,2015-11-01,4,-0.25
BAC,2015-11-02,17,0.1
BAC,2015-11-03,43,0.3
BAC,2015-11-04,59,0.2
BAC,2015-11-05,59,0.4
BAC,2015-11-06,62,0.4
BAC,2015-11-07,27,-0.1
BAC,2015-11-08,11,0.6
BAC,2015-11-09,47,-0.1
BAC,2015-11-10,56,0.4
BAC,2015-11-11,59,0.0
BAC,2015-11-12,68,0.1
BAC,2015-11-13,109,0.1
BAC,2015-11-14,29,0.1
BAC,2015-11-15,18,0.0
BAC,2015-11-16,56,0.1
BAC,2015-11-17,51,-0.3
BAC,2015-11-18,55,0.2
BAC,2015-11-19,61,0.0
BAC,2015-11-20,62,0.0
BAC,2015-11-21,15,0.2
BAC,2015-11-22,15,0.0
BAC,2015-11-23,51,0.0
BAC,2015-11-24,21,0.5
BAC,2015-11-25,40,0.0
BAC,2015-11-26,9,0.2222222222222222
BAC,2015-11-27,41,0.1
BAC,2015-11-28,11,0.2
BAC,2015-11-29,11,-0.1
BAC,2015-11-30,37,0.0
BAC,2015-12-01,54,0.2
BAC,2015-12-02,62,0.0
BAC,2015-12-03,66,0.1
BAC,2015-12-04,56,0.2
BAC,2015-12-05,14,0.1
BAC,2015-12-06,20,0.0
BAC,2015-12-07,58,0.1
BAC,2015-12-08,65,-0.3
BAC,2015-12-09,60,0.2
BAC,2015-12-10,73,0.1
BAC,2015-12-11,75,0.1
BAC,2015-12-12,14,0.0
BAC,2015-12-13,20,0.1
BAC,2015-12-14,69,0.1
BAC,2015-12-15,72,0.0
BAC,2015-12-16,91,0.1
BAC,2015-12-17,82,0.0
BAC,2015-12-18,85,0.4
BAC,2015-12-19,20,0.1
BAC,2015-12-20,3,0.0
BAC,2015-12-21,55,0.3
BAC,2015-12-22,53,-0.1
BAC,2015-12-23,45,0.0
BAC,2015-12-24,32,0.1
BAC,2015-12-25,9,0.0
BAC,2015-12-26,8,0.25
BAC,2015-12-27,12,0.2
BAC,2015-12-28,47,0.2
BAC,2015-12-29,58,-0.2
BAC,2015-12-30,53,0.1
BAC,2015-12-31,57,0.2
BAC,2016-01-01,8,0.125
BAC,2016-01-02,21,0.1
BAC,2016-01-03,11,0.2
BAC,2016-01-04,72,-0.2
BAC,2016-01-05,57,0.1
BAC,2016-01-06,55,0.2
BAC,2016-01-07,116,0.1
BAC,2016-01-08,102,0.1
BAC,2016-01-09,38,0.2
BAC,2016-01-10,34,0.2
BAC,2016-01-11,93,-0.2
BAC,2016-01-12,79,-0.3
BAC,2016-01-13,86,-0.1
BAC,2016-01-14,115,0.2
BAC,2016-01-15,146,-0.3
BAC,2016-01-16,29,0.1
BAC,2016-01-17,41,0.0
BAC,2016-01-18,10,0.0
BAC,2016-01-19,141,0.3
BAC,2016-01-20,131,-0.2
BAC,2016-01-21,116,-0.1
BAC,2016-01-22,106,0.3
BAC,2016-01-23,38,0.0
BAC,2016-01-24,15,0.0
BAC,2016-01-25,94,0.0
BAC,2016-01-26,111,0.1
BAC,2016-01-27,111,0.1
BAC,2016-01-28,105,0.0
BAC,2016-01-29,183,0.1
BAC,2016-01-30,30,0.2
BAC,2016-01-31,22,0.2
BAC,2016-02-01,95,-0.4
BAC,2016-02-02,97,0.0
BAC,2016-02-03,161,-0.3
BAC,2016-02-04,92,-0.1
BAC,2016-02-05,90,0.0
BAC,2016-02-06,18,0.0
BAC,2016-02-07,16,-0.2
BAC,2016-02-08,130,-0.1
BAC,2016-02-09,112,-0.2
BAC,2016-02-10,84,0.3
BAC,2016-02-11,180,0.0
BAC,2016-02-12,95,0.6
BAC,2016-02-13,30,0.1
BAC,2016-02-14,21,0.1
BAC,2016-02-15,6,0.16666666666666666
BAC,2016-02-16,76,0.0
BAC,2016-02-17,82,0.1
BAC,2016-02-18,58,-0.1
BAC,2016-02-19,47,0.1
BAC,2016-02-20,16,0.0
BAC,2016-02-21,7,0.14285714285714285
BAC,2016-02-22,47,-0.1
BAC,2016-02-23,90,0.2
BAC,2016-02-24,78,-0.1
BAC,2016-02-25,52,0.0
BAC,2016-02-26,59,0.3
BAC,2016-02-27,25,0.2
BAC,2016-02-28,19,0.3
BAC,2016-02-29,47,-0.2
BAC,2016-03-01,59,0.0
BAC,2016-03-02,68,0.2
BAC,2016-03-03,56,0.1
BAC,2016-03-04,54,-0.2
BAC,2016-03-05,4,0.5
BAC,2016-03-06,23,0.3
BAC,2016-03-07,57,0.0
BAC,2016-03-08,60,0.1
BAC,2016-03-09,22,0.1
BAC,2016-03-10,97,0.1
BAC,2016-03-11,69,0.4
BAC,2016-03-12,1,0.0
BAC,2016-03-13,32,0.3
BAC,2016-03-14,24,0.2
BAC,2016-03-15,42,-0.1
BAC,2016-03-16,58,0.3
BAC,2016-03-17,72,0.4
BAC,2016-03-18,94,0.2
BAC,2016-03-19,9,0.1111111111111111
BAC,2016-03-21,72,0.0
BAC,2016-03-22,56,0.3
BAC,2016-03-23,36,-0.2
BAC,2016-03-24,56,0.0
BAC,2016-03-25,33,-0.1
BAC,2016-03-26,9,-0.1111111111111111
BAC,2016-03-27,10,-0.1
BAC,2016-03-28,43,0.1
BAC,2016-03-29,72,0.2
BAC,2016-03-30,53,0.2
BAC,2016-03-31,55,0.0
BAC,2016-04-01,56,0.3
BAC,2016-04-02,10,0.3
BAC,2016-04-03,22,0.0
BAC,2016-04-04,41,0.2
BAC,2016-04-05,73,0.0
BAC,2016-04-06,65,0.0
BAC,2016-04-07,107,0.0
BAC,2016-04-08,60,0.1
BAC,2016-04-09,31,0.0
BAC,2016-04-10,28,0.0
BAC,2016-04-11,53,-0.1
BAC,2016-04-12,55,0.2
BAC,2016-04-13,109,0.1
BAC,2016-04-14,106,0.1
BAC,2016-04-15,55,0.2
BAC,2016-04-16,13,0.3
BAC,2016-04-17,22,0.0
BAC,2016-04-18,78,0.2
BAC,2016-04-19,71,0.1
BAC,2016-04-20,96,0.1
BAC,2016-04-21,52,0.2
BAC,2016-04-22,49,-0.2
BAC,2016-04-23,7,0.0
BAC,2016-04-24,33,0.6
BAC,2016-04-25,38,0.2
BAC,2016-04-26,41,0.2
BAC,2016-04-27,57,0.5
BAC,2016-04-28,87,0.4
BAC,2016-04-29,67,0.0
BAC,2016-04-30,14,-0.1
BAC,2016-05-01,31,0.2
BAC,2016-05-02,23,-0.3
BAC,2016-05-03,57,-0.6
BAC,2016-05-04,56,-0.2
BAC,2016-05-05,56,0.0
BAC,2016-05-06,85,0.3
BAC,2016-05-07,4,0.25
BAC,2016-05-08,9,0.2222222222222222
BAC,2016-05-09,35,0.3
BAC,2016-05-10,55,0.1
BAC,2016-05-11,56,0.3
BAC,2016-05-12,60,0.0
BAC,2016-05-13,60,-0.2
BAC,2016-05-16,30,-0.2
BAC,2016-08-03,45,-0.2
BAC,2016-08-04,41,0.2
BAC,2016-08-05,45,0.7
BAC,2016-08-06,18,0.1
BAC,2016-08-07,7,0.2857142857142857
BAC,2016-08-08,38,-0.1
BAC,2016-08-09,20,0.0
BAC,2016-08-10,50,0.2
BAC,2016-08-11,35,0.1
BAC,2016-08-12,27,0.2
BAC,2016-08-13,9,0.3333333333333333
BAC,2016-08-14,24,0.3
BAC,2016-08-15,24,0.2
BAC,2016-08-16,49,0.1
BAC,2016-08-17,51,-0.1
BAC,2016-08-18,35,0.2
BAC,2016-08-19,22,-0.1
BAC,2016-08-20,24,0.1
BAC,2016-08-21,4,0.25
BAC,2016-08-22,15,-0.1
BAC,2016-08-23,48,-0.1
BAC,2016-08-24,25,-0.3
BAC,2016-08-25,42,0.3
BAC,2016-08-26,85,0.5
BAC,2016-08-27,17,0.1
BAC,2016-08-28,6,0.16666666666666666
BAC,2016-08-29,72,0.2
BAC,2016-08-30,37,-0.2
BAC,2016-08-31,49,0.2
BAC,2016-09-01,47,0.3
BAC,2016-09-02,90,0.2
BAC,2016-09-03,12,-0.2
BAC,2016-09-04,5,0.2
BAC,2016-09-05,10,0.4
BAC,2016-09-06,42,0.4
BAC,2016-09-07,51,0.2
BAC,2016-09-08,54,0.6
BAC,2016-09-09,92,-0.2
BAC,2016-09-10,9,-0.1111111111111111
BAC,2016-09-11,9,0.0
BAC,2016-09-12,55,0.1
BAC,2016-09-13,47,0.2
BAC,2016-09-14,41,0.0
BAC,2016-09-15,37,0.3
BAC,2016-09-16,74,0.2
BAC,2016-09-17,11,0.1
BAC,2016-09-18,8,0.25
BAC,2016-09-19,33,0.2
BAC,2016-09-20,23,-0.1
BAC,2016-09-21,75,0.4
BAC,2016-09-22,59,0.4
BAC,2016-09-23,25,0.0
BAC,2016-09-25,13,0.0
BAC,2016-09-26,70,0.0
BAC,2016-09-27,80,-0.1
BAC,2016-09-28,88,0.0
BAC,2016-09-29,66,0.0
BAC,2016-09-30,99,0.3
BAC,2016-10-01,18,0.1
BAC,2016-10-02,12,0.3
BAC,2016-10-03,39,0.0
BAC,2016-10-04,58,0.1
BAC,2016-10-05,89,0.4
BAC,2016-10-06,52,-0.1
BAC,2016-10-07,72,-0.2
BAC,2016-10-08,5,0.2
BAC,2016-10-10,50,0.5
BAC,2016-10-11,45,0.3
BAC,2016-10-12,48,-0.1
BAC,2016-10-13,81,-0.2
BAC,2016-10-14,99,0.3
BAC,2016-10-15,8,0.0
BAC,2016-10-16,3,0.0
BAC,2016-10-17,153,0.2
BAC,2016-10-18,69,0.1
BAC,2016-10-19,95,0.1
BAC,2016-10-20,101,0.2
BAC,2016-10-21,75,0.5
BAC,2016-10-22,10,0.2
BAC,2016-10-23,21,0.4
BAC,2016-10-24,65,0.2
BAC,2016-10-25,26,0.3
BAC,2016-10-26,54,-0.1
BAC,2016-10-27,99,0.0
BAC,2016-10-28,73,0.0
BAC,2016-10-29,25,0.3
BAC,2016-10-30,6,0.16666666666666666
BAC,2016-10-31,24,0.2
BAC,2016-11-01,42,0.4
BAC,2016-11-02,54,-0.4
BAC,2016-11-03,56,0.4
BAC,2016-11-04,86,0.2
BAC,2016-11-05,9,0.2222222222222222
BAC,2016-11-06,12,0.2
BAC,2016-11-07,95,0.0
BAC,2016-11-08,48,0.1
BAC,2016-11-09,175,-0.1
BAC,2016-11-10,228,0.3
BAC,2016-11-11,133,0.4
BAC,2016-11-12,37,0.3
BAC,2016-11-13,17,0.6
BAC,2016-11-14,265,-0.2
BAC,2016-11-15,186,0.1
BAC,2016-11-16,103,0.2
BAC,2016-11-17,122,-0.2
BAC,2016-11-18,97,0.0
BAC,2016-11-19,18,0.1
BAC,2016-11-20,8,0.125
BAC,2016-11-21,93,-0.2
BAC,2016-11-22,132,0.1
BAC,2016-11-23,123,0.2
BAC,2016-11-24,12,-0.1
BAC,2016-11-25,87,0.4
BAC,2016-11-26,25,0.1
BAC,2016-11-27,23,0.2
BAC,2016-11-28,137,0.1
BAC,2016-11-29,111,0.0
BAC,2016-11-30,211,0.4
BAC,2016-12-01,219,0.0
BAC,2016-12-02,112,0.2
BAC,2016-12-03,37,0.4
BAC,2016-12-04,11,0.0
BAC,2016-12-05,139,0.1
BAC,2016-12-06,159,0.2
BAC,2016-12-07,137,0.3
BAC,2016-12-08,161,0.3
BAC,2016-12-09,136,0.2
BAC,2016-12-10,5,-0.2
BAC,2016-12-11,19,0.1
BAC,2016-12-12,111,-0.3
BAC,2016-12-13,163,0.1
BAC,2016-12-14,207,0.2
BAC,2016-12-15,171,0.2
BAC,2016-12-16,145,0.1
BAC,2016-12-17,20,0.3
BAC,2016-12-18,20,-0.1
BAC,2016-12-19,110,0.3
BAC,2016-12-20,77,0.5
BAC,2016-12-21,53,0.3
BAC,2016-12-22,114,0.2
BAC,2016-12-23,52,-0.1
BAC,2016-12-24,25,-0.2
BAC,2016-12-25,9,0.0
BAC,2016-12-26,6,0.3333333333333333
BAC,2016-12-27,72,0.0
BAC,2016-12-28,91,0.2
BAC,2016-12-29,107,0.1
BAC,2016-12-30,97,0.0
BAC,2016-12-31,25,0.0
BAC,2017-01-01,10,0.4
BAC,2017-01-02,20,0.1
BAC,2017-01-03,97,0.0
BAC,2017-01-04,68,-0.2
BAC,2017-01-05,132,-0.2
BAC,2017-01-06,62,0.4
BAC,2017-01-07,20,-0.1
BAC,2017-01-08,28,0.3
BAC,2017-01-09,79,0.0
BAC,2017-01-10,127,0.2
BAC,2017-01-11,87,0.4
BAC,2017-01-12,201,0.2
BAC,2017-01-13,211,0.2
BAC,2017-01-14,37,0.3
BAC,2017-01-15,18,0.1
BAC,2017-01-18,26,0.0
BAC,2017-02-03,125,-0.2
BAC,2017-02-04,7,0.2857142857142857
BAC,2017-02-05,12,0.1
BAC,2017-02-06,63,0.0
BAC,2017-02-07,58,0.2
BAC,2017-02-08,62,0.0
BAC,2017-02-09,44,0.0
BAC,2017-02-10,39,0.0
BAC,2017-02-11,11,0.1
BAC,2017-02-12,7,-0.14285714285714285
BAC,2017-02-13,44,-0.4
BAC,2017-02-14,84,-0.3
BAC,2017-02-15,88,-0.1
BAC,2017-02-16,94,-0.1
BAC,2017-02-17,72,0.4
BAC,2017-02-18,8,0.25
BAC,2017-02-19,23,0.1
BAC,2017-02-20,6,0.0
BAC,2017-02-21,51,-0.1
BAC,2017-03-22,54,0.2
BAC,2017-03-23,108,-0.2
BAC,2017-03-24,66,0.3
BAC,2017-03-25,30,0.2
BAC,2017-03-26,11,-0.1
BAC,2017-03-27,96,0.4
BAC,2017-03-28,120,0.0
BAC,2017-03-29,136,0.0
BAC,2017-03-30,137,0.2
BAC,2017-03-31,114,0.3
BAC,2017-04-01,10,0.0
BAC,2017-04-02,29,0.2
BAC,2017-04-03,84,0.1
BAC,2017-04-04,136,0.1
BAC,2017-04-05,215,0.1
BAC,2017-04-06,115,-0.1
BAC,2017-04-07,143,0.1
BAC,2017-04-08,17,0.1
BAC,2017-04-09,5,0.0
BAC,2017-04-10,91,0.1
BAC,2017-04-11,92,0.0
BAC,2017-04-12,126,0.3
BAC,2017-04-13,145,-0.3
BAC,2017-04-14,12,-0.1
BAC,2017-04-15,7,-0.14285714285714285
BAC,2017-04-16,13,-0.1
BAC,2017-04-17,129,-0.1
BAC,2017-04-18,132,0.3
BAC,2017-04-19,152,0.2
BAC,2017-04-20,116,-0.1
BAC,2017-04-21,143,0.2
BAC,2017-04-22,13,0.2
BAC,2017-04-23,19,0.5
BAC,2017-04-24,147,0.0
BAC,2017-04-25,162,0.0
BAC,2017-04-26,133,0.1
BAC,2017-04-27,166,-0.1
BAC,2017-04-28,115,-0.1
BAC,2017-04-29,13,-0.1
BAC,2017-04-30,16,-0.1
BAC,2017-05-01,100,-0.2
BAC,2017-05-02,86,0.0
BAC,2017-05-03,71,0.2
BAC,2017-05-04,90,-0.1
BAC,2017-05-05,62,0.1
BAC,2017-05-06,23,0.0
BAC,2017-05-07,25,0.1
BAC,2017-05-08,98,-0.1
BAC,2017-05-09,108,0.0
BAC,2017-05-10,54,0.0
BAC,2017-05-11,56,-0.1
BAC,2017-05-12,54,0.4
BAC,2017-05-13,31,-0.2
BAC,2017-05-14,6,0.0
BAC,2017-05-15,58,0.0
BAC,2017-05-16,69,-0.4
BAC,2017-05-17,170,-0.2
BAC,2017-05-18,132,0.0
BAC,2017-05-19,67,-0.1
BAC,2017-05-20,29,0.3
BAC,2017-05-21,11,0.3
BAC,2017-05-22,74,0.0
BAC,2017-05-23,101,-0.1
BAC,2017-05-24,89,0.3
BAC,2017-05-25,115,-0.1
BAC,2017-05-26,104,0.2
BAC,2017-05-27,9,0.1111111111111111
BAC,2017-05-28,4,0.0
BAC,2017-05-29,8,0.25
BAC,2017-05-30,88,0.0
BAC,2017-05-31,178,-0.4
BAC,2017-06-01,97,0.1
BAC,2017-06-02,113,-0.1
BAC,2017-06-03,32,-0.1
BAC,2017-06-04,9,0.2222222222222222
BAC,2017-06-05,67,0.1
BAC,2017-06-06,106,0.2
BAC,2017-06-07,88,0.2
BAC,2017-06-08,106,0.1
BAC,2017-06-09,185,-0.1
BAC,2017-06-10,37,0.2
BAC,2017-06-11,20,0.1
BAC,2017-06-12,150,0.1
BAC,2017-06-13,106,0.3
BAC,2017-06-14,163,-0.1
BAC,2017-06-15,158,-0.4
BAC,2017-06-16,61,-0.2
BAC,2017-06-17,36,0.3
BAC,2017-06-18,8,-0.125
BAC,2017-06-19,106,0.2
BAC,2017-06-20,93,-0.4
BAC,2017-06-21,96,0.2
BAC,2017-06-22,131,0.3
BAC,2017-06-23,155,0.1
BAC,2017-06-24,14,-0.2
BAC,2017-06-25,2,0.5
BAC,2017-06-26,104,-0.1
BAC,2017-06-27,142,0.0
BAC,2017-06-28,228,0.2
BAC,2017-06-29,275,0.3
BAC,2017-06-30,159,0.1
BAC,2017-07-01,32,-0.1
BAC,2017-07-02,19,-0.1
BAC,2017-07-03,103,0.0
BAC,2017-07-04,38,0.1
BAC,2017-07-05,111,-0.3
BAC,2017-07-06,111,0.1
BAC,2017-07-07,95,0.1
BAC,2017-07-08,5,0.4
BAC,2017-07-09,5,0.4
BAC,2017-07-10,99,0.3
BAC,2017-07-11,76,0.2
BAC,2017-07-12,119,0.2
BAC,2017-07-13,91,0.2
BAC,2017-07-14,154,0.3
BAC,2017-07-15,6,0.0
BAC,2017-07-16,32,0.3
BAC,2017-07-17,130,0.0
